https://www.reuters.com/article/us-fiat-chrysler-m-a-peugeot-eu/eu-probe-into-fiat-peugeot-deal-halted-as-regulators-await-data-idUSKCN24N16X,"['EU probe into Fiat, Peugeot deal halted as regulators await data']","['July 22, 2020 /  9:29 AM / Updated 7 hours ago']","['BRUSSELS (Reuters) - EU antitrust regulators have suspended their investigation into Fiat Chrysler (', ') and Peugeot maker PSA’s (', ') proposed merger while waiting for the carmakers to provide requested data. ', '“This procedure in merger investigations is activated if the parties fail to provide, in a timely fashion, an important piece of information that the Commission has requested from them,” the European Commission said on Wednesday. ', '“Once the missing information is supplied by the parties, the clock is re-started and the deadline for the Commission’s decision is then adjusted accordingly,” the EU competition enforcer said. ', 'PSA and FCA said their response to the EU’s request for documentation was already in progress, but had been made more complicated to fulfil due to factors including the COVID-19 emergency. ', 'It “will be transmitted shortly”, the two groups said in joint statement. ', 'The previous deadline for the EU’s decision was Nov. 13.  ', 'FCA and PSA aim to finalise their merger in the first quarter of next year. It is set to create the world’s fourth largest auto maker, to be named “Stellantis”. ', 'The Commission is investigating whether the deal to create the world’s fourth-biggest carmaker would hurt competition in small vans in 14 EU countries and Britain. ', 'Reporting by Foo Yun Chee; Additionl reporting by Gilles Guillaume in Paris and Giulio Piovaccari in Milan; Editing by Mark Potter and Jan Harvey']"
https://www.reuters.com/article/us-health-coronavirus-psa-vauxhall/output-to-resume-at-psas-uk-vauxhall-car-factory-in-august-idUSKCN24G2A3,"[""Output to resume at PSA's UK Vauxhall car factory in August""]","['July 15, 2020 /  3:39 PM / 7 days ago']","['LONDON (Reuters) - Production at Peugeot-maker PSA’s (', ') Vauxhall car factory in Britain will resume on Aug. 17, one of the final major automotive plants in the country yet to reopen after the coronavirus outbreak shut sites in March. ', 'More than 100 safety measures are being implemented to stop the spread of the virus including the daily checking of temperatures and the wearing of glasses or goggles, PSA said.  ', 'The northern English Ellesmere Port site built just under 62,000 Vauxhall/Opel Astra cars last year and workers are awaiting a decision on whether fresh investment will be made to keep the facility open, dependent on the outcome of Brexit. ', 'Reporting by Costas Pitas; editing by Stephen Addison']"
https://www.reuters.com/article/us-psa-agm/peugeot-ceo-confident-fiat-chrysler-merger-is-on-track-idUSKBN23W1JB,['Peugeot CEO confident Fiat Chrysler merger is on track'],"['June 25, 2020 /  10:19 AM / a month ago']","['PARIS (Reuters) - PSA Chief Executive Carlos Tavares is confident a $50 billion merger of the maker of Peugeot vehicles with Fiat Chrysler (FCA) will proceed as planned and deliver synergies of at least 3.7 billion euros ($4.2 billion). ', 'The deal to create the world’s fourth-largest carmaker has become even more vital because of the impact of the coronavirus crisis and to speed up cost savings, Tavares told PSA’s (', ') annual shareholder meeting on Thursday. ', '“The merger with FCA (', ') is the best among the solutions to cope with the crisis and its uncertainties.” ', 'Global car sales have slumped as measures to contain the coronavirus pandemic forced production lines to shut and showrooms to close, with carmakers scrambling to conserve cash in the industry’s worst since the 2008-09 financial crisis.  ', 'Tavares also played down fresh European Union antitrust scrutiny of the planned merger, adding that he was confident it would be finalised in the first quarter 2021 “at the latest”. ', '“The timetable of the merger with FCA is being strictly respected,” he said, adding that projected synergies of 3.7 billion euros  from the deal was a “floor”. ', 'EU antitrust regulators last week began a four-month investigation into the deal, saying it may harm competition in small vans in 14 EU countries and Britain. ', 'The two carmakers declined to offer concessions to allay EU concerns during its preliminary review of the deal, which has already received the green light in the United States, China, Japan and Russia. ', 'Tavares said the “time has not come to discuss this issue” when asked if terms could be revised to reflect the downturn in the global auto industry, adding that the benefits of the deal must be appreciated over the long term and PSA was focused on the binding agreement with FCA.  ', 'PSA and FCA have however already revised one aspect of the merger. In May, they said that they would not pay their planned ordinary dividend on 2019 results, citing the negative impact of the pandemic.  ', 'A 1.1 billion euro ordinary dividend for both FCA and PSA was announced in December as part of their agreement. ', 'Reporting by Dominique Vidalon and Gilles Guillaume; Editing by Mark Potter and Alexander Smith']"
https://www.reuters.com/article/fiat-chrysler-ma-peugeot-eu/eu-probe-into-fiat-peugoet-deal-halted-as-regulators-await-data-idUSL5N2ET25E,"['EU probe into Fiat, Peugoet deal halted as regulators await data']","['July 22, 2020 /  9:22 AM / Updated 12 hours ago']","['BRUSSELS, July 22 (Reuters) - EU antitrust regulators have suspended their investigation into Fiat Chrysler and Peugeot maker PSA’s proposed merger while waiting for the carmakers to provide requested data. ', '“This procedure in merger investigations is activated if the parties fail to provide, in a timely fashion, an important piece of information that the Commission has requested from them,” the European Commission said on Wednesday. ', '“Once the missing information is supplied by the parties, the clock is re-started and the deadline for the Commission’s decision is then adjusted accordingly,” the EU competition enforcer said. ', 'The previous deadline for the EU’s decision was Nov. 13. ', 'The Commission is investigating whether the deal to create the world’s fourth-biggest carmaker would hurt competition in small vans in 14 EU countries and Britain. (Reporting by Foo Yun Chee; Editing by Mark Potter)']"
https://www.reuters.com/article/brief-fca-ceo-says-eu-antitrust-review-n/brief-fca-ceo-says-eu-antitrust-review-not-expected-to-delay-merger-with-psa-idUSR1N2E3003,['BRIEF-FCA Ceo says EU Antitrust review not expected to delay merger with Psa'],"['June 26, 2020 /  1:58 PM / a month ago']","['June 26 (Reuters) - FCA CEO Mike Manley during annual shareholders’ meeting: ', '* EU ANTITRUST REVIEW NOT EXPECTED TO DELAY MERGER PROCESS WITH PEUGEOT ', '* CO HAS SOLID BRAND PORTFOLIO AND PLAN TO RETURN TO POSITIVE MOMENTUM ONCE MARKET RECOVERS ', '* CO AWARE THAT PANDEMIC AND ITS IMPACT ARE HERE FOR FORESEEABLE FUTURE Further company coverage:']"
https://www.reuters.com/article/us-fiat-chrysler-m-a-psa/fiat-psa-stick-to-merger-deal-after-dividend-cut-report-idUSKBN2440KT,"['Fiat, PSA stick to merger deal after dividend cut report']","['July 3, 2020 /  6:12 AM / 19 days ago']","['MILAN (Reuters) - Fiat Chrysler (FCA) and PSA said on Friday they were sticking to the merger plan signed last year after a newspaper said the carmakers were looking at spinning off assets to cut a planned 5.5 billion euro ($6.2 billion) cash payout to FCA shareholders.      ', 'A spokesman for FCA (', ') dismissed the report on possible changes to the dividend in Italian business daily Il Sole 24 Ore, while PSA (', ') said it remained “lucid in the face of the regular speculations to which this merger project is subject”. It added it was implementing the binding agreement signed by the two companies in December. ', '“The structure and terms of the merger are agreed and remain unchanged,” the FCA (', ') spokesman said. ', 'Italian-American group FCA and France’s PSA plan to finalise their merger by the first quarter of next year. ', 'Il Sole said FCA could conserve cash by handing shareholders assets in place of the special dividend, which has drawn criticism in Italy after the company agreed a 6.3 billion euro state-backed loan to help it through the coronavirus crisis. ', 'Il Sole said talks were at a very early stage and no decision had been taken, adding the aim was to keep the 5.5 billion euro value of the special dividend but to turn it from cash to assets. ', 'Accepting the state-backed loan may not legally bar FCA from paying the dividend, as it is not due until 2021 and would be paid by Dutch parent company Fiat Chrysler Automobiles NV. However, Italian politicians have questioned the appropriateness of such a large cash payout during the crisis.   ', 'Options being considered include spinning off the Sevel van business, a 50-50 joint venture between the two groups, which could be valued at between 2.5 and 3 billion euros, or FCA’s Alfa Romeo and Maserati brands, Il Sole said. ', 'Spinning off Sevel could help address European Union concerns about competition in the van segment, but Il Sole said the option looked complicated as it would require PSA to transfer its 50% stake in the unit to FCA. ', 'Another option is scrapping a planned spin-off of PSA’s controlling stake in parts maker Faurecia, Il Sole said. ', 'A source close to the matter said PSA could instead sell its Faurecia (', ') stake before the merger and keep the cash proceeds in the merged company. ', 'Additional reporting by Gilles Guillaume and Sarah White in Paris; Editing by Alexander Smith and Mark Potter']"
https://www.reuters.com/article/us-fca-agm/fiat-chrysler-chairman-echoes-psa-support-for-merger-of-the-carmakers-idUSKBN23X1YR,['Fiat Chrysler chairman echoes PSA support for merger of the carmakers'],"['June 26, 2020 /  2:05 PM / a month ago']","['MILAN (Reuters) - A merger between Fiat Chrysler FCA.MI and Peugeot maker PSA (', ') to create the world’s fourth largest carmaker is the best way for the two companies to weather the coronavirus crisis, the Italian-American group’s chairman said on Friday.  ', 'Echoing similar comments from PSA Chief Executive Carlos Tavares on Thursday, FCA Chairman John Elkann told shareholders the COVID-19 crisis had not delayed plans to finalise the tie-up by the first quarter of next year. ', '“The COVID-19 crisis has further underlined the compelling logic of this merger,” he said. ', '“The excellent rapport that has been established in these months, also at a personal level, with (PSA Chairman) Louis Gallois, Carlos Tavares and their teams is strong evidence of our shared vision, determination and purpose.”  ', 'Tavares, who is due to become the merged group’s CEO, said on Thursday he was confident that the merger would proceed as planned and deliver synergies of at least 3.7 billion euros ($4.2 billion). ', 'FCA Chief Executive Mike Manley said on Friday the group was fully aware that the pandemic would be here “for the foreseeable future”, but that the carmaker could rely on its portfolio of brands and a solid business plan to cushion its impact.  ', '“These are the great strengths that FCA brings to the merger with PSA,” he said ', '“I firmly believe that as the market recovers, as it will, we will return to the positive momentum we were experiencing prior to this horrible pandemic”. ', 'Manley also said a European Union antitrust probe into the merger was not expected to delay the timetable to completion.  ', '“Both companies will continue to engage with the European Commission in the same constructive spirit that has defined our proposal from the outset,” he said.  ', 'EU antitrust regulators earlier this month said the proposed tie-up might harm competition in small vans in several European countries, as they opened a four-month investigation into the deal. ', 'Reporting by Giulio Piovaccari; Additional reporting by Gavin Jones; Editing by Francesca Piscioneri and Jan Harvey']"
https://www.reuters.com/article/us-fiat-chrysler-m-a-peugeot-eu/fiat-psa-face-eu-antitrust-probe-over-50-billion-merger-sources-idUSKBN23H348,"['Fiat, PSA face EU antitrust probe over $50 billion merger: sources']","['June 10, 2020 /  7:09 PM / a month ago']","['BRUSSELS/MILAN (Reuters) - Fiat Chrysler (', ') and Peugeot maker PSA (', ') face a lengthy EU antitrust investigation after declining to offer concessions to allay EU antitrust concerns about their planned $50 billion merger, people familiar with the matter said on Wednesday. ', 'Fiat and PSA, which are seeking to create the world’s fourth-biggest carmaker, were told last week that their combined high market share in small vans was a worry for competition enforcers, other people familiar with the matter had told Reuters. ', 'The companies had until Wednesday to put in concessions but did not do so, the sources said. That will automatically trigger a four-month-long investigation by the European Commission when it completes its preliminary review on June 17. ', 'The EU competition enforcer, Fiat Chrysler and PSA declined to comment. ', '“It is a huge and complicate deal, we know how things work and so we knew that a full probe was an option. Which by the way would not cause any delay to the time frame we face for the merger,” one of the sources said. ', 'Another source said if EU regulators have any concerns, they should list them. The companies expect to finalise the deal in the first quarter of 2021. ', 'Reporting by Foo Yun Chee, Giulio Piovaccari in Milan and Gilles Guillaume in Paris; Editing by Chris Reese and Matthew Lewis']"
https://www.reuters.com/article/brief-fca-and-psa-focused-on-their-recov/brief-fca-and-psa-focused-on-their-recovery-to-reach-merger-closing-date-in-best-possible-financial-situation-statement-idUSP6N28E04C,['BRIEF-FCA And PSA Focused on Their Recovery To Reach Merger Closing Date in Best Possible Financial Situation - Statement'],"['July 3, 2020 /  2:50 PM / 19 days ago']","['July 3 (Reuters) - ', '* FCA AND PSA TEAMS ARE WORKING EFFICIENTLY AND IN A HIGHLY COLLABORATIVE MODE TOWARDS THE CLOSING OF THE MERGER - STATEMENT PROVIDED BY PSA GROUP SPOKESMAN ', '* PSA AND FCA ARE FOCUSED ON THEIR RECOVERY IN ORDER TO REACH THE CLOSING DATE IN THE BEST POSSIBLE FINANCIAL SITUATION - STATEMENT PROVIDED BY PSA GROUP SPOKESMAN (Reporting by Gilles Guillaume Editing by Mathieu Rosemain)']"
https://www.reuters.com/article/us-peugeot-poland/carmaker-psa-cuts-back-on-transfer-of-polish-workers-to-french-plant-idUSKBN23M20T,['Carmaker PSA cuts back on transfer of Polish workers to French plant'],"['June 15, 2020 /  2:17 PM / a month ago']","['PARIS (Reuters) - France’s PSA (', '), the maker of Peugeot cars, on Monday said it would only transfer a small group of Polish workers to help out in a French plant where production is being increased, following a backlash over the knock-on effect for local jobs.  ', 'Like rival auto firms, PSA is gradually cranking up its manufacturing capacity again following a shutdown caused by the coronavirus crisis.  ', 'But an initial plan to transfer salaried PSA workers from one of its Opel factories in Poland to work in France, rather than take on local temporary staff, who often pitch in at the plant, sparked criticism from unions and the French government.  ', 'PSA now planned to have a team of 2,000 in place at the Hordain factory made up of local workers, including temporary ones, while 5% of the total staff would be employees from other sites, including Poland, the carmaker said.  ', 'The CGT union put the number of Polish workers at 124, down from the 500 originally due to arrive for a stint in France.  ', 'France’s economy is expected to shrink 11% this year, with big job losses following the pandemic and ensuing lockdown, heightening sensitivity over labour wrangling. ', 'Reporting by Sarah White; editing by David Evans']"
