article_link,article_headline,article_date,articel_text
https://www.reuters.com/article/daimler-results/daimler-preliminary-quarterly-profit-falls-78-on-virus-impact-idUSL3N2CA4TD,['Daimler preliminary quarterly profit falls 78% on virus impact'],"['April 22, 2020 /  11:00 PM / Updated 16 hours ago']","['April 22 (Reuters) - German luxury carmaker Daimler AG on Wednesday reported preliminary first-quarter earnings before interest and tax that slumped 78% to 617 million euros, following disruptions caused by the coronavirus pandemic. ', 'The company said it also expects total unit sales and revenue for 2020 to be lower compared to last year. (Reporting by Shubham Kalia in Bengaluru; Editing by Shounak Dasgupta)']"
article_link,article_headline,article_date,articel_text
https://www.reuters.com/article/us-daimler-results/daimlers-earnings-plunge-as-coronavirus-hammers-sales-idUSKCN2243IH,"[""Daimler's earnings plunge as coronavirus hammers sales""]","['April 22, 2020 /  11:03 PM / Updated 3 hours ago']","['FRANKFURT (Reuters) - German car and truck maker Daimler (', ') reported a plunge of nearly 70% in first-quarter operating profit on Thursday due to the coronavirus pandemic and warned that the cash flow it uses to pay dividends would fall this year. ', 'The maker of Mercedes-Benz vehicles suffered as customers shunned car and truck showrooms during coronavirus lockdowns and analysts said the slide in Daimler’s valuation over the past year put more pressure on it to deepen alliances with rivals. ', 'Daimler said preliminary adjusted first-quarter earnings before interest and tax (EBIT) slumped 68.9% to 719 million euros ($777 million) while both vehicle sales and revenue would fall this year. Adjusted EBIT for Mercedes-Benz vehicles fell more than 56% to 603 million euros. ', 'NordLB analyst Frank Schwope said the company’s fourth profit warning since Chief Executive Ola Kaellenius took over in May was no surprise but the pandemic was putting pressure on carmakers to find savings through alliances or mergers. ', '“Fiat Chrysler and PSA are just the start. Perhaps it is time for Daimler to think about a deal given the low valuation,” he said, referring to the planned merger between the Italian-U.S. car giant and France’s Peugeot. ', 'Daimler’s shares have fallen 52% over the past year to 27.94 euros per share, leaving its market value at 29.8 billion euros. ', 'NordLB’s Schwope said three combinations for Daimler were logical: deepening an alliance with BMW (', ') or partners Renault (', ') and Nissan (', '), or combining with Volvo which shares the same Chinese investor, Geely.  ', 'Earlier this month, German luxury car maker BMW reported a 20.6% drop in first-quarter sales and said it was expecting a further decline in demand. ', 'Renault (', '), meanwhile, said on Thursday it was in talks with the French government to secure a state-backed loan worth several billion euros to shore up its liquidity during the pandemic. ', 'Overall, car sales in Europe tumbled by more than 50% last month with Italy - which has been hit particularly hard by the pandemic - reporting the biggest drop of 85.4%, according to data from the European Auto Industry Association. ', 'Germany, Europe’s largest economy, has begun to ease some restrictions imposed because of the coronavirus pandemic, allowing carmakers to restart production. ', 'Mercedes-Benz said on Wednesday it was ramping up engine production at its plant in Bad Cannstatt, Stuttgart, as it gradually reopens factories in Europe using lessons learned from its resumption of production in China. ', 'Across the Atlantic, Ford Motor Co (', ') estimated a loss of about $2 billion for the first quarter and had to raise $8 billion from investors to shore up cash reserves. ', 'Reporting by Edward Taylor in Frankfurt, Shubham Kalia and Uday Sampath in Bengaluru; Additional reporting by Joern Poltz in Munich; Editing by Shounak Dasgupta, Subhranshu Sahu and David Clarke']"
article_link,article_headline,article_date,articel_text
https://www.reuters.com/article/us-health-coronavirus-daimler-usa/daimler-to-halt-production-in-alabama-south-carolina-for-two-weeks-idUSKBN21A2LN,"['Daimler to halt production in Alabama, South Carolina for two weeks']","['March 23, 2020 /  3:25 PM / a month ago']","['FRANKFURT (Reuters) - Daimler is suspending production at its plants in Tuscaloosa, Alabama and Charleston, South Carolina for two weeks starting today, it said. ', '“Management is monitoring the situation continually and will take further measures if needed. Business will resume once the situation has improved,” the German carmaker, which owns the Mercedes-Benz brand, said in a statement on Tuesday. ', 'Earlier this month the company said it would suspend most of its production in Europe for two weeks in an effort to contain the spread of the new coronavirus. ', 'Reporting by Ilona Wissenbach; Writing by Edward Taylor; Editing by Jan Harvey']"
article_link,article_headline,article_date,articel_text
https://www.reuters.com/article/daimler-salary/daimler-says-board-members-volunteer-for-20-pay-cut-idUSL8N2BP72X,['Daimler says board members volunteer for 20% pay cut'],"['April 1, 2020 /  6:23 PM / 22 days ago']","['FRANKFURT, April 1 (Reuters) - Daimler on Wednesday said management board members had agreed to forego 20% of their basic pay as a way to help the car, truck and bus maker cut costs during the coronavirus crisis. ', 'The move comes after Daimler said German employees would switch to shortened work hours. ', 'Supervisory board members have also agreed to a 20% cut and leading managers will see their pay curtailed by 10%, Daimler said. (Reporting by Edward Taylor Editing by Toby Davis)']"
article_link,article_headline,article_date,articel_text
https://www.reuters.com/article/us-health-coronavirus-germany-automakers/german-carmakers-had-crisis-call-with-merkel-handelsblatt-idUSKBN21K1EB,['German carmakers had crisis call with Merkel: Handelsblatt'],"['April 2, 2020 /  10:33 AM / 21 days ago']","['HAMBURG (Reuters) - The bosses of Volkswagen (', '), BMW (', ') and Daimler (', ') held a crisis call with German Chancellor Angela Merkel on Wednesday to discuss how to get production restarted, Germany’s Handelsblatt newspaper reported on Thursday. ', 'Carmakers have halted production at some sites as governments around the world have imposed lockdowns on their populations in response to the coronavirus outbreak. ', 'Volkswagen Chief Executive Herbert Diess last week said the carmaker might have to cut jobs if the pandemic is not brought under control as it is still spending about 2 billion euros ($2.18 billion) a week. ', 'Handelsblatt cited participants in the call as saying carmakers were particularly concerned about the supply chain. ', 'A Volkswagen source told Reuters the carmakers discussed the situation in the industry and how production could be started up again after the coronavirus crisis. There was agreement that an EU-wide approach to re-starting production was needed, the source said. ', '“It doesn’t help if one country forges ahead and then everything in Italy or Spain is still at a standstill,” the source said, adding that such a scenario would result in gaps in the supply chain. ', 'The Volkswagen source said in the talks there had been agreement that a working group, including the government, industry and the Robert Koch Institute for infectious diseases, should be set up to develop standards for protecting employees when production is restarted, such as protective clothing, masks, distancing workers and frequent cleaning of sanitary facilities. ', 'The source said the carmakers also discussed the situation facing car suppliers and that while big original equipment manufacturers were well provided for in terms of liquidity, that was not the case for many suppliers. ', 'A source at Daimler said Merkel, Economy Minister Peter Altmaier, Finance Minister Olaf Scholz and Joerg Hofmann, head of the IG Metall trade union, had all taken part in the meeting with Daimler CEO Ola Kaellenius, BMW boss Oliver Zipse and Volkswagen CEO Diess. ', 'A survey published on Wednesday showed Germany’s export-dependent manufacturing sector saw the steepest decrease in output in almost 11 years in March, as the coronavirus pandemic forced plant closures in Europe’s biggest economy. ', 'Reporting by Jan C. Schwartz; Writing by Michelle Martin. Editing by Jane Merriman']"
